genelist,Ensembl.ID
TSIX,ENSG00000270641
TSKS,ENSG00000126467
TSKU,ENSG00000182704
TSN,ENSG00000211460
TSNARE1,ENSG00000171045
TSNAX,ENSG00000116918
TSNAX-DISC1,ENSG00000270106
TSNAXIP1,ENSG00000102904
TSPAN11,ENSG00000110900
TSPAN12,ENSG00000106025
TSPAN13,ENSG00000106537
TSPAN14,ENSG00000108219
TSPAN15,ENSG00000099282
TSPAN16,ENSG00000130167
TSPAN17,ENSG00000048140
TSPAN18-AS1,ENSG00000255032
TSPAN19,ENSG00000231738
TSPAN2,ENSG00000134198
TSPAN3,ENSG00000140391
TSPAN31,ENSG00000135452
TSPAN32,ENSG00000064201
TSPAN4,ENSG00000214063
TSPAN5,ENSG00000168785
TSPAN7,ENSG00000156298
TSPAN8,ENSG00000127324
TSPAN9,ENSG00000011105
TSPAN9-IT1,ENSG00000256197
TSPEAR,ENSG00000175894
TSPEAR-AS1,ENSG00000235890
TSPEAR-AS2,ENSG00000182912
TSPO,ENSG00000100300
TSPO2,ENSG00000112212
TSPOAP1,ENSG00000005379
TSPOAP1-AS1,ENSG00000265148
TSPY1,ENSG00000258992
TSPY11P,ENSG00000238235
TSPY12P,ENSG00000236435
TSPY13P,ENSG00000187657
TSPY14P,ENSG00000169849
TSPY15P,ENSG00000236786
TSPY16P,ENSG00000226223
TSPY17P,ENSG00000232620
TSPY18P,ENSG00000231874
TSPY19P,ENSG00000234583
TSPY2,ENSG00000168757
TSPY20P,ENSG00000243643
TSPY21P,ENSG00000237902
TSPY22P,ENSG00000229940
TSPY23P,ENSG00000229159
TSPY24P,ENSG00000215601
TSPY26P,ENSG00000235217
TSPY3,ENSG00000228927
TSPY4,ENSG00000233803
TSPY5P,ENSG00000225685
TSPY6P,ENSG00000270073
TSPY7P,ENSG00000188656
TSPY8,ENSG00000229549
TSPY9P,ENSG00000238074
TSPYL1,ENSG00000189241
TSPYL2,ENSG00000184205
TSPYL4,ENSG00000187189
TSR2,ENSG00000158526
TSSC2,ENSG00000223756
TSSK1B,ENSG00000212122
TSSK2,ENSG00000206203
TSSK3,ENSG00000162526
TSSK4,ENSG00000139908
TSSK5P,ENSG00000227473
TSSK6,ENSG00000178093
TSTD1,ENSG00000215845
TTBK1,ENSG00000146216
TTBK2,ENSG00000128881
TTC1,ENSG00000113312
TTC12,ENSG00000149292
TTC14,ENSG00000163728
TTC17,ENSG00000052841
TTC21A,ENSG00000168026
TTC21B-AS1,ENSG00000224490
TTC23,ENSG00000103852
TTC23L,ENSG00000205838
TTC24,ENSG00000187862
TTC25,ENSG00000204815
TTC26,ENSG00000105948
TTC27,ENSG00000018699
TTC28,ENSG00000100154
TTC28-AS1,ENSG00000235954
TTC29,ENSG00000137473
TTC30A,ENSG00000197557
TTC30B,ENSG00000196659
TTC31,ENSG00000115282
TTC33,ENSG00000113638
TTC34,ENSG00000215912
TTC36,ENSG00000172425
TTC37,ENSG00000198677
TTC38,ENSG00000075234
TTC39A,ENSG00000085831
TTC39A-AS1,ENSG00000261664
TTC39B,ENSG00000155158
TTC39C,ENSG00000168234
TTC39CP1,ENSG00000250627
TTC39DP,ENSG00000227238
TTC3P1,ENSG00000215105
TTC4,ENSG00000243725
TTC41P,ENSG00000214198
TTC4P1,ENSG00000221971
TTC6,ENSG00000139865
TTC7A,ENSG00000068724
TTC8,ENSG00000165533
TTC9,ENSG00000133985
TTC9B,ENSG00000174521
TTC9C,ENSG00000162222
TTF1,ENSG00000125482
TTF2,ENSG00000116830
TTI1,ENSG00000101407
TTL,ENSG00000114999
TTLL1,ENSG00000100271
TTLL10-AS1,ENSG00000205231
TTLL11-IT1,ENSG00000237548
TTLL12,ENSG00000100304
TTLL3,ENSG00000214021
TTLL4,ENSG00000135912
TTLL5,ENSG00000119685
TTLL6,ENSG00000170703
TTLL7,ENSG00000137941
TTLL7-IT1,ENSG00000233061
TTLL8,ENSG00000138892
TTLL9,ENSG00000131044
TTN,ENSG00000155657
TTN-AS1,ENSG00000237298
TTPA,ENSG00000137561
TTPAL,ENSG00000124120
TTR,ENSG00000118271
TTTY1,ENSG00000129845
TTTY10,ENSG00000229236
TTTY11,ENSG00000180910
TTTY12,ENSG00000237048
TTTY14,ENSG00000176728
TTTY17A,ENSG00000228240
TTTY17C,ENSG00000223641
TTTY18,ENSG00000233699
TTTY19,ENSG00000232419
TTTY1B,ENSG00000129816
TTTY2,ENSG00000212855
TTTY21,ENSG00000228890
TTTY21B,ENSG00000237563
TTTY22,ENSG00000224075
TTTY23,ENSG00000239225
TTTY23B,ENSG00000250204
TTTY25P,ENSG00000259247
TTTY3,ENSG00000231141
TTTY4,ENSG00000226906
TTTY5,ENSG00000215560
TTTY6,ENSG00000131538
TTTY6B,ENSG00000131548
TTTY7,ENSG00000147753
TTTY8,ENSG00000183385
TTTY8B,ENSG00000185700
TTTY9B,ENSG00000131007
TUB,ENSG00000166402
TUBA1A,ENSG00000167552
TUBA3C,ENSG00000198033
TUBA3D,ENSG00000075886
TUBA3FP,ENSG00000161149
TUBA3GP,ENSG00000249680
TUBA4A,ENSG00000127824
TUBA4B,ENSG00000243910
TUBA8,ENSG00000183785
TUBAL3,ENSG00000178462
TUBAP2,ENSG00000214391
TUBAP4,ENSG00000261665
TUBB,ENSG00000196230
TUBB1,ENSG00000101162
TUBB1P2,ENSG00000228578
TUBB2B,ENSG00000137285
TUBB2BP1,ENSG00000216819
TUBB3,ENSG00000258947
TUBB3P2,ENSG00000230101
TUBB4A,ENSG00000104833
TUBB4AP1,ENSG00000228466
TUBB4B,ENSG00000188229
TUBB4BP1,ENSG00000255988
TUBB4BP3,ENSG00000237458
TUBB4BP5,ENSG00000224062
TUBB6,ENSG00000176014
TUBB7P,ENSG00000251297
TUBB8,ENSG00000261456
TUBB8P1,ENSG00000229298
TUBB8P10,ENSG00000237469
TUBB8P11,ENSG00000234711
TUBB8P2,ENSG00000218896
TUBB8P6,ENSG00000224625
TUBB8P7,ENSG00000261812
TUBB8P9,ENSG00000235827
TUBBP1,ENSG00000127589
TUBBP11,ENSG00000243195
TUBBP2,ENSG00000214222
TUBBP6,ENSG00000235207
TUBBP8,ENSG00000259300
TUBD1,ENSG00000108423
TUBE1,ENSG00000074935
TUBG1P,ENSG00000237972
TUBG2,ENSG00000037042
TUBGCP5,ENSG00000275835
TUFM,ENSG00000178952
TUFT1,ENSG00000143367
TULP1,ENSG00000112041
TULP2,ENSG00000104804
TULP3,ENSG00000078246
TULP3P1,ENSG00000234267
TULP4,ENSG00000130338
TUNAR,ENSG00000250366
TUSC1,ENSG00000198680
TUSC2,ENSG00000114383
TUSC2P1,ENSG00000285470
TUSC2P2,ENSG00000285445
TUSC3,ENSG00000104723
TUSC7,ENSG00000243197
TUT1,ENSG00000149016
TUT4,ENSG00000134744
TUT7,ENSG00000083223
TVP23B,ENSG00000171928
TVP23BP1,ENSG00000259122
TVP23BP2,ENSG00000108442
TVP23C,ENSG00000175106
TVP23C-CDRT4,ENSG00000259024
TVP23CP2,ENSG00000262470
TWF1,ENSG00000151239
TWF1P1,ENSG00000178082
TWF2,ENSG00000247596
TWIST1,ENSG00000122691
TWIST2,ENSG00000233608
TWNK,ENSG00000107815
TWSG1,ENSG00000128791
TXLNA,ENSG00000084652
TXLNB,ENSG00000164440
TXLNG,ENSG00000086712
TXLNGY,ENSG00000131002
TXN2,ENSG00000100348
TXNDC11,ENSG00000153066
TXNDC12-AS1,ENSG00000228369
TXNDC15,ENSG00000113621
TXNDC16,ENSG00000087301
TXNDC17,ENSG00000129235
TXNDC2,ENSG00000168454
TXNDC5,ENSG00000239264
TXNDC9,ENSG00000115514
TXNIP,ENSG00000265972
TXNL1P1,ENSG00000231879
TXNP1,ENSG00000232823
TXNP3,ENSG00000234388
TXNP4,ENSG00000262519
TXNP7,ENSG00000217268
TXNRD1,ENSG00000198431
TXNRD3,ENSG00000197763
TYMP,ENSG00000025708
TYMS,ENSG00000176890
TYMSOS,ENSG00000176912
TYMSP1,ENSG00000219139
TYMSP2,ENSG00000267190
TYR,ENSG00000077498
TYRO3,ENSG00000092445
TYRO3P,ENSG00000259581
TYROBP,ENSG00000011600
TYRP1,ENSG00000107165
TYSND1,ENSG00000156521
TYW1,ENSG00000198874
TYW1B,ENSG00000277149
TYW5,ENSG00000162971
U2AF1,ENSG00000160201
U2AF1L5,ENSG00000275895
U2AF2,ENSG00000063244
U2SURP,ENSG00000163714
UACA,ENSG00000137831
UAP1L1,ENSG00000197355
UBA1,ENSG00000130985
UBA2,ENSG00000126261
UBA3,ENSG00000144744
UBA5,ENSG00000081307
UBA52,ENSG00000221983
UBA52P3,ENSG00000243023
UBA52P5,ENSG00000243498
UBA52P6,ENSG00000215221
UBA52P7,ENSG00000241656
UBA52P9,ENSG00000244329
UBA6,ENSG00000033178
UBA6-AS1,ENSG00000248049
UBA7,ENSG00000182179
UBAC2,ENSG00000134882
UBAC2-AS1,ENSG00000228889
UBALD1,ENSG00000153443
UBALD2,ENSG00000185262
UBAP1,ENSG00000165006
UBAP1L,ENSG00000246922
UBAP2,ENSG00000137073
UBASH3A,ENSG00000160185
UBBP2,ENSG00000228247
UBBP3,ENSG00000223962
UBBP4,ENSG00000263563
UBBP5,ENSG00000228074
UBC,ENSG00000150991
UBD,ENSG00000213886
UBDP1,ENSG00000225797
UBE2A,ENSG00000077721
UBE2B,ENSG00000119048
UBE2C,ENSG00000175063
UBE2CP1,ENSG00000258648
UBE2CP2,ENSG00000265939
UBE2CP3,ENSG00000250384
UBE2D1,ENSG00000072401
UBE2D2,ENSG00000131508
UBE2D3,ENSG00000109332
UBE2D3P2,ENSG00000225558
UBE2D3P4,ENSG00000224188
UBE2D4,ENSG00000078967
UBE2E1,ENSG00000170142
UBE2E2,ENSG00000182247
UBE2E2-AS1,ENSG00000233153
UBE2E3,ENSG00000170035
UBE2F,ENSG00000184182
UBE2F-SCLY,ENSG00000258984
UBE2FP1,ENSG00000224080
UBE2FP3,ENSG00000233337
UBE2G1,ENSG00000132388
UBE2H,ENSG00000186591
UBE2HP1,ENSG00000253677
UBE2J1,ENSG00000198833
UBE2J2,ENSG00000160087
UBE2K,ENSG00000078140
UBE2L2,ENSG00000131982
UBE2L3,ENSG00000185651
UBE2M,ENSG00000130725
UBE2N,ENSG00000177889
UBE2NL,ENSG00000276380
UBE2NP1,ENSG00000256385
UBE2O,ENSG00000175931
UBE2Q1,ENSG00000160714
UBE2Q2,ENSG00000140367
UBE2Q2L,ENSG00000259511
UBE2Q2P10,ENSG00000233915
UBE2Q2P12,ENSG00000197627
UBE2Q2P2,ENSG00000259429
UBE2Q2P4Y,ENSG00000225491
UBE2Q2P6,ENSG00000275695
UBE2Q2P8,ENSG00000259633
UBE2Q2P9,ENSG00000244130
UBE2QL1,ENSG00000215218
UBE2R2,ENSG00000107341
UBE2R2-AS1,ENSG00000235481
UBE2S,ENSG00000108106
UBE2SP2,ENSG00000224126
UBE2T,ENSG00000077152
UBE2U,ENSG00000177414
UBE2V1P1,ENSG00000226632
UBE2V1P10,ENSG00000226590
UBE2V1P11,ENSG00000231124
UBE2V1P12,ENSG00000249191
UBE2V1P13,ENSG00000224584
UBE2V1P14,ENSG00000228134
UBE2V1P15,ENSG00000217680
UBE2V1P2,ENSG00000214192
UBE2V1P3,ENSG00000229518
UBE2V1P4,ENSG00000233909
UBE2V1P6,ENSG00000235995
UBE2V1P7,ENSG00000235061
UBE2V1P8,ENSG00000233118
UBE2V1P9,ENSG00000229667
UBE2V2,ENSG00000169139
UBE2V2P1,ENSG00000226255
UBE2V2P2,ENSG00000267463
UBE2V2P4,ENSG00000231849
UBE2W,ENSG00000104343
UBE2Z,ENSG00000159202
UBE3AP2,ENSG00000228941
UBE3B,ENSG00000151148
UBE3C,ENSG00000009335
UBE4A,ENSG00000110344
UBE4B,ENSG00000130939
UBFD1,ENSG00000103353
UBFD1P1,ENSG00000244653
UBL3,ENSG00000122042
UBL4A,ENSG00000102178
UBL4B,ENSG00000186150
UBL5P1,ENSG00000248418
UBL5P3,ENSG00000240359
UBL7,ENSG00000138629
UBLCP1,ENSG00000164332
UBN2,ENSG00000157741
UBP1,ENSG00000153560
UBQLN1,ENSG00000135018
UBQLN1P1,ENSG00000236405
UBQLN4,ENSG00000160803
UBQLN4P2,ENSG00000226213
UBR1,ENSG00000159459
UBR3,ENSG00000144357
UBR5-AS1,ENSG00000246263
UBTD1,ENSG00000165886
UBTD2,ENSG00000168246
UBTF,ENSG00000108312
UBTFL1,ENSG00000255009
UBTFL11,ENSG00000233007
UBTFL6,ENSG00000228970
UBTFL7,ENSG00000229361
UBTFL9,ENSG00000254567
UBXN1,ENSG00000162191
UBXN11,ENSG00000158062
UBXN2A,ENSG00000173960
UBXN4,ENSG00000144224
UBXN7-AS1,ENSG00000225822
UBXN8,ENSG00000104691
UCA1,ENSG00000214049
UCHL1,ENSG00000154277
UCHL1-AS1,ENSG00000251173
UCHL3,ENSG00000118939
UCHL5,ENSG00000116750
UCK2,ENSG00000143179
UCKL1,ENSG00000198276
UCKL1-AS1,ENSG00000280213
UCMA,ENSG00000165623
UCN,ENSG00000163794
UCN2,ENSG00000145040
UCN3,ENSG00000178473
UCP1,ENSG00000109424
UCP2,ENSG00000175567
UCP3,ENSG00000175564
UEVLD,ENSG00000151116
UFC1,ENSG00000143222
UFD1,ENSG00000070010
UFL1,ENSG00000014123
UFL1-AS1,ENSG00000233797
UFM1,ENSG00000120686
UFSP1,ENSG00000176125
UFSP2,ENSG00000109775
UGCG,ENSG00000148154
UGDH,ENSG00000109814
UGDH-AS1,ENSG00000249348
UGP2,ENSG00000169764
UGT1A1,ENSG00000241635
UGT1A11P,ENSG00000227846
UGT1A13P,ENSG00000234143
UGT1A3,ENSG00000243135
UGT1A4,ENSG00000244474
UGT1A7,ENSG00000244122
UGT1A8,ENSG00000242366
UGT2A1,ENSG00000173610
UGT2A2,ENSG00000271271
UGT2A3,ENSG00000135220
UGT2A3P7,ENSG00000248886
UGT2B10,ENSG00000109181
UGT2B11,ENSG00000213759
UGT2B15,ENSG00000196620
UGT2B17,ENSG00000197888
UGT2B24P,ENSG00000249956
UGT2B25P,ENSG00000215110
UGT2B26P,ENSG00000250919
UGT2B28,ENSG00000135226
UGT2B29P,ENSG00000250566
UGT2B4,ENSG00000156096
UGT2B7,ENSG00000171234
UGT3A1,ENSG00000145626
UGT3A2,ENSG00000168671
UGT8,ENSG00000174607
UHMK1,ENSG00000152332
UHRF1,ENSG00000276043
UHRF1BP1,ENSG00000065060
UHRF1BP1L,ENSG00000111647
UHRF2,ENSG00000147854
UHRF2P1,ENSG00000223650
UIMC1,ENSG00000087206
ULBP2,ENSG00000131015
ULBP3,ENSG00000131019
ULK1,ENSG00000177169
ULK2,ENSG00000083290
ULK4,ENSG00000168038
ULK4P1,ENSG00000261279
ULK4P3,ENSG00000178081
UMAD1,ENSG00000219545
UMLILO,ENSG00000228277
UMOD,ENSG00000169344
UMODL1-AS1,ENSG00000184385
UNC119,ENSG00000109103
UNC119B,ENSG00000175970
UNC13A,ENSG00000130477
UNC13C,ENSG00000137766
UNC13D,ENSG00000092929
UNC45A,ENSG00000140553
UNC45B,ENSG00000141161
UNC50,ENSG00000115446
UNC5A,ENSG00000113763
UNC5C,ENSG00000182168
UNC79,ENSG00000133958
UNC93B1,ENSG00000110057
UNC93B2,ENSG00000155070
UNC93B4,ENSG00000250381
UNC93B5,ENSG00000184795
UNC93B6,ENSG00000255562
UNC93B7,ENSG00000251624
UNC93B8,ENSG00000249272
UNCX,ENSG00000164853
UNGP1,ENSG00000260818
UNGP3,ENSG00000270343
UNK,ENSG00000132478
UNKL,ENSG00000059145
UOX,ENSG00000240520
UPB1,ENSG00000100024
UPF1,ENSG00000005007
UPF2,ENSG00000151461
UPF3A,ENSG00000169062
UPF3AP1,ENSG00000226478
UPF3AP2,ENSG00000214832
UPF3AP3,ENSG00000234709
UPF3B,ENSG00000125351
UPK1A,ENSG00000105668
UPK1A-AS1,ENSG00000226510
UPK2,ENSG00000110375
UPK3A,ENSG00000100373
UPK3B,ENSG00000243566
UPK3BL2,ENSG00000284981
UPK3BP1,ENSG00000242435
UPP1,ENSG00000183696
UPP2,ENSG00000007001
UQCC2,ENSG00000137288
UQCR10,ENSG00000184076
UQCR11,ENSG00000127540
UQCRB,ENSG00000156467
UQCRBP1,ENSG00000237748
UQCRBP2,ENSG00000227941
UQCRBP3,ENSG00000249928
UQCRC2P1,ENSG00000236736
UQCRFS1,ENSG00000169021
UQCRFS1P3,ENSG00000217314
UQCRH,ENSG00000173660
UQCRHL,ENSG00000233954
UQCRHP1,ENSG00000230622
UQCRHP2,ENSG00000237629
UQCRHP3,ENSG00000224162
UQCRHP4,ENSG00000242728
UQCRQ,ENSG00000164405
URAHP,ENSG00000222019
URB1,ENSG00000142207
URB1-AS1,ENSG00000256073
URB2,ENSG00000135763
URGCP,ENSG00000106608
URGCP-MRPS24,ENSG00000270617
URI1,ENSG00000105176
URM1,ENSG00000167118
UROD,ENSG00000126088
UROS,ENSG00000188690
USB1,ENSG00000103005
USF1,ENSG00000158773
USF1P1,ENSG00000226501
USF2,ENSG00000105698
USF3,ENSG00000176542
USH1C,ENSG00000006611
USH1G,ENSG00000182040
USH2A,ENSG00000042781
USO1,ENSG00000138768
USP1,ENSG00000162607
USP10,ENSG00000103194
USP12,ENSG00000152484
USP13,ENSG00000058056
USP15,ENSG00000135655
USP16,ENSG00000156256
USP17L1,ENSG00000230549
USP17L11,ENSG00000233136
USP17L12,ENSG00000227551
USP17L14P,ENSG00000249482
USP17L16P,ENSG00000250231
USP17L17,ENSG00000249104
USP17L19,ENSG00000248920
USP17L2,ENSG00000223443
USP17L20,ENSG00000250745
USP17L21,ENSG00000249811
USP17L22,ENSG00000248933
USP17L3,ENSG00000225327
USP17L30,ENSG00000228856
USP17L5,ENSG00000227140
USP17L6P,ENSG00000205946
USP17L7,ENSG00000226430
USP17L8,ENSG00000237038
USP17L9P,ENSG00000251694
USP18,ENSG00000184979
USP2-AS1,ENSG00000245248
USP20,ENSG00000136878
USP21,ENSG00000143258
USP22,ENSG00000124422
USP24,ENSG00000162402
USP25,ENSG00000155313
USP27X,ENSG00000273820
USP27X-AS1,ENSG00000234390
USP29,ENSG00000131864
USP3-AS1,ENSG00000259248
USP30-AS1,ENSG00000256262
USP32P1,ENSG00000188933
USP32P2,ENSG00000233327
USP32P3,ENSG00000189423
USP34,ENSG00000115464
USP37,ENSG00000135913
USP38,ENSG00000170185
USP39,ENSG00000168883
USP40,ENSG00000085982
USP42,ENSG00000106346
USP43,ENSG00000154914
USP44,ENSG00000136014
USP45,ENSG00000123552
USP46,ENSG00000109189
USP49,ENSG00000164663
USP50,ENSG00000170236
USP51,ENSG00000247746
USP53,ENSG00000145390
USP54,ENSG00000166348
USP6,ENSG00000129204
USP7,ENSG00000187555
USP9Y,ENSG00000114374
USP9YP1,ENSG00000250951
USP9YP11,ENSG00000226369
USP9YP15,ENSG00000233120
USP9YP16,ENSG00000232744
USP9YP18,ENSG00000223407
USP9YP19,ENSG00000225326
USP9YP2,ENSG00000249501
USP9YP22,ENSG00000224408
USP9YP23,ENSG00000223555
USP9YP24,ENSG00000230814
USP9YP26,ENSG00000234744
USP9YP28,ENSG00000224151
USP9YP29,ENSG00000232424
USP9YP30,ENSG00000235004
USP9YP31,ENSG00000229250
USP9YP33,ENSG00000232064
USP9YP34,ENSG00000233378
USP9YP35,ENSG00000237467
USP9YP5,ENSG00000249634
USP9YP6,ENSG00000226116
USP9YP7,ENSG00000224485
USP9YP8,ENSG00000229416
USPL1,ENSG00000132952
UST,ENSG00000111962
UST-AS1,ENSG00000227660
UTF1,ENSG00000171794
UTP11,ENSG00000183520
UTP14A,ENSG00000156697
UTP14C,ENSG00000253797
UTP15,ENSG00000164338
UTP20,ENSG00000120800
UTP23,ENSG00000147679
UTP25,ENSG00000117597
UTP4,ENSG00000141076
UTP6,ENSG00000108651
UTS2,ENSG00000049247
UTS2B,ENSG00000188958
UTS2R,ENSG00000181408
UTY,ENSG00000183878
UVRAG,ENSG00000198382
UXS1,ENSG00000115652
UXT-AS1,ENSG00000267064
VAMP3,ENSG00000049245
VAMP5,ENSG00000168899
VAMP7,ENSG00000124333
VARS1,ENSG00000204394
VASH1-AS1,ENSG00000258301
VASN,ENSG00000168140
VASP,ENSG00000125753
VAV1,ENSG00000141968
VAV3,ENSG00000134215
VAX1,ENSG00000148704
VAX2,ENSG00000116035
VCAN,ENSG00000038427
VCL,ENSG00000035403
VCY,ENSG00000129864
VDAC1,ENSG00000213585
VDAC1P1,ENSG00000073905
VDAC1P2,ENSG00000213856
VDAC1P4,ENSG00000235060
VDAC1P5,ENSG00000270858
VDAC1P6,ENSG00000231341
VDAC1P9,ENSG00000232366
VDAC3P1,ENSG00000271198
VDR,ENSG00000111424
VEGFB,ENSG00000173511
VEGFC,ENSG00000150630
VEGFD,ENSG00000165197
VENTX,ENSG00000151650
VENTXP1,ENSG00000259849
VENTXP2,ENSG00000215037
VENTXP3,ENSG00000257364
VENTXP5,ENSG00000253569
VENTXP6,ENSG00000254105
VENTXP7,ENSG00000236380
VEPH1,ENSG00000197415
VEZF1,ENSG00000136451
VEZF1P1,ENSG00000236229
VEZT,ENSG00000028203
VGF,ENSG00000128564
VGLL1,ENSG00000102243
VGLL2,ENSG00000170162
VGLL3,ENSG00000206538
VGLL4,ENSG00000144560
VHL,ENSG00000134086
VHLL,ENSG00000189030
VIL1,ENSG00000127831
VILL,ENSG00000136059
VIM,ENSG00000026025
VIM-AS1,ENSG00000229124
VINAC1P,ENSG00000283698
VIP,ENSG00000146469
VIPR1-AS1,ENSG00000232354
VIRMA,ENSG00000164944
VKORC1,ENSG00000167397
VKORC1L1,ENSG00000196715
VLDLR,ENSG00000147852
VLDLR-AS1,ENSG00000236404
VMAC,ENSG00000187650
VMO1,ENSG00000182853
VMP1,ENSG00000062716
VN1R1,ENSG00000178201
VN1R104P,ENSG00000249654
VN1R105P,ENSG00000242856
VN1R107P,ENSG00000268545
VN1R108P,ENSG00000230772
VN1R10P,ENSG00000220758
VN1R110P,ENSG00000231725
VN1R12P,ENSG00000220581
VN1R20P,ENSG00000233121
VN1R21P,ENSG00000224752
VN1R3,ENSG00000180663
VN1R31P,ENSG00000236284
VN1R32P,ENSG00000230361
VN1R34P,ENSG00000233173
VN1R36P,ENSG00000230639
VN1R37P,ENSG00000213643
VN1R38P,ENSG00000235227
VN1R4,ENSG00000228567
VN1R46P,ENSG00000253611
VN1R5,ENSG00000197617
VN1R51P,ENSG00000228038
VN1R53P,ENSG00000236313
VN1R64P,ENSG00000213547
VN1R65P,ENSG00000260883
VN1R66P,ENSG00000237185
VN1R67P,ENSG00000260722
VN1R68P,ENSG00000259979
VN1R69P,ENSG00000260724
VN1R6P,ENSG00000174677
VN1R71P,ENSG00000264837
VN1R74P,ENSG00000273732
VN1R76P,ENSG00000273762
VN1R78P,ENSG00000268272
VN1R79P,ENSG00000269885
VN1R80P,ENSG00000268598
VN1R81P,ENSG00000268357
VN1R83P,ENSG00000268521
VN1R85P,ENSG00000269345
VN1R87P,ENSG00000268789
VN1R88P,ENSG00000268541
VN1R8P,ENSG00000219280
VN1R90P,ENSG00000268794
VN1R91P,ENSG00000268148
VN1R92P,ENSG00000268908
VN1R93P,ENSG00000269320
VN1R96P,ENSG00000230086
VN2R10P,ENSG00000226348
VN2R17P,ENSG00000213014
VN2R19P,ENSG00000235974
VN2R3P,ENSG00000234680
VN2R9P,ENSG00000236541
VNN2,ENSG00000112303
VNN3,ENSG00000093134
VOPP1,ENSG00000154978
VPREB1,ENSG00000169575
VPREB3,ENSG00000128218
VPS13A,ENSG00000197969
VPS13A-AS1,ENSG00000232998
VPS13B,ENSG00000132549
VPS13B-DT,ENSG00000253948
VPS13C,ENSG00000129003
VPS13D,ENSG00000048707
VPS16,ENSG00000215305
VPS18,ENSG00000104142
VPS25,ENSG00000131475
VPS25P1,ENSG00000226755
VPS26A,ENSG00000122958
VPS26AP1,ENSG00000240375
VPS26B,ENSG00000151502
VPS26BP1,ENSG00000224895
VPS26C,ENSG00000157538
VPS28,ENSG00000160948
VPS29,ENSG00000111237
VPS33A,ENSG00000139719
VPS33B,ENSG00000184056
VPS33B-DT,ENSG00000214432
VPS35,ENSG00000069329
VPS35L,ENSG00000103544
VPS35P1,ENSG00000260809
VPS36,ENSG00000136100
VPS37A,ENSG00000155975
VPS37B,ENSG00000139722
VPS37C,ENSG00000167987
VPS37D,ENSG00000176428
VPS39,ENSG00000166887
VPS41,ENSG00000006715
VPS45,ENSG00000136631
VPS4A,ENSG00000132612
VPS4B,ENSG00000119541
VPS50,ENSG00000004766
VPS51,ENSG00000149823
VPS52,ENSG00000223501
VPS53,ENSG00000141252
VPS54,ENSG00000143952
VPS72,ENSG00000163159
VPS8,ENSG00000156931
VPS9D1,ENSG00000075399
VRK1,ENSG00000100749
VRK2,ENSG00000028116
VRK3,ENSG00000105053
VRTN,ENSG00000133980
VSIG1,ENSG00000101842
VSIG10,ENSG00000176834
VSIG10L,ENSG00000186806
VSIG10L2,ENSG00000283703
VSIG2,ENSG00000019102
VSIG4,ENSG00000155659
VSIG8,ENSG00000243284
VSIR,ENSG00000107738
VSNL1,ENSG00000163032
VSTM1,ENSG00000189068
VSTM2A,ENSG00000170419
VSTM2A-OT1,ENSG00000224223
VSTM2B,ENSG00000187135
VSTM2L,ENSG00000132821
VSTM4,ENSG00000165633
VSTM5,ENSG00000214376
VSX1,ENSG00000100987
VSX2,ENSG00000119614
VTA1,ENSG00000009844
VTA1P1,ENSG00000224999
VTA1P2,ENSG00000253401
VTCN1,ENSG00000134258
VTI1A,ENSG00000151532
VTI1B,ENSG00000100568
VTI1BP1,ENSG00000243974
VTI1BP2,ENSG00000213434
VTI1BP3,ENSG00000258074
VTI1BP4,ENSG00000227759
VTN,ENSG00000109072
VTRNA1-2,ENSG00000202111
VTRNA2-1,ENSG00000270123
VTRNA2-2P,ENSG00000251900
VWA2,ENSG00000165816
VWA5A,ENSG00000110002
VWA5B1,ENSG00000158816
VWA5B2,ENSG00000145198
VWA7,ENSG00000204396
VWA8P1,ENSG00000250289
VWC2,ENSG00000188730
VWC2L,ENSG00000174453
VWC2L-IT1,ENSG00000224257
VWCE,ENSG00000167992
VWF,ENSG00000110799
VXN,ENSG00000169085
WAC,ENSG00000095787
WAKMAR2,ENSG00000237499
WARS1,ENSG00000140105
WARS2,ENSG00000116874
WARS2-AS1,ENSG00000231365
WARS2-IT1,ENSG00000224238
WARS2P1,ENSG00000227209
WAS,ENSG00000015285
WASF1,ENSG00000112290
WASF1P1,ENSG00000227597
WASF2,ENSG00000158195
WASF3,ENSG00000132970
WASF4P,ENSG00000188459
WASF5P,ENSG00000231402
WASH2P,ENSG00000146556
WASH3P,ENSG00000185596
WASH4P,ENSG00000234769
WASH5P,ENSG00000282458
WASH6P,ENSG00000182484
WASH7P,ENSG00000227232
WASH8P,ENSG00000226210
WASHC1,ENSG00000181404
WASHC2A,ENSG00000099290
WASHC2C,ENSG00000172661
WASHC3,ENSG00000120860
WASHC4,ENSG00000136051
WASHC5,ENSG00000164961
WASHC5-AS1,ENSG00000253167
WASIR1,ENSG00000185203
WASL,ENSG00000106299
WBP11,ENSG00000084463
WBP11P1,ENSG00000260389
WBP1L,ENSG00000166272
WBP1LP10,ENSG00000253826
WBP1LP11,ENSG00000267792
WBP1LP12,ENSG00000271530
WBP1LP2,ENSG00000250474
WBP1LP4,ENSG00000251035
WBP1LP6,ENSG00000268663
WBP2,ENSG00000132471
WBP2NL,ENSG00000183066
WBP2P1,ENSG00000229248
WBP4,ENSG00000120688
WDCP,ENSG00000163026
WDFY1,ENSG00000085449
